position,team,clean_sheets_per_90,expected_assists_per_90,expected_assists,goals_scored,value_form,value_season,bonus,expected_goals_conceded,expected_goals_conceded_per_90,threat,influence,penalties_saved,web_name,creativity,expected_goals,saves,goals_conceded,expected_goal_involvements_per_90,assists,ict_index,form,dreamteam_count,expected_goal_involvements,starts,points_per_game,minutes,total_points,expected_goals_per_90,bps,goals_conceded_per_90,selected_by_percent,clean_sheets,price,G+A,price_range,ownership
MID,BHA,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Kozłowski,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.5,0,Budget,Differential
MID,BHA,0.36,0.14,0.8,0,0.4,5.0,0,9.35,1.68,33.0,67.6,0,Gilmour,56.5,0.5,0,8,0.23,1,15.8,1.6,0,1.3,7,1.5,502,21,0.09,105,1.43,0.4,2,4.2,1,Budget,Differential
MID,BHA,0.0,0.0,0.0,0,0.0,0.2,0,0.82,6.71,0.0,0.0,0,Moran,0.0,0.0,0,1,0.0,0,0.0,0.0,0,0.0,0,1.0,11,1,0.0,3,8.18,0.0,0,4.5,0,Budget,Differential
MID,BHA,0.0,0.0,0.0,0,0.0,0.2,0,0.23,20.7,0.0,0.0,0,Hinshelwood,0.0,0.0,0,0,0.0,0,0.0,0.1,0,0.0,0,1.0,1,1,0.0,3,0.0,0.0,0,4.5,0,Budget,Differential
MID,BHA,0.16,0.06,0.39,1,0.3,5.8,2,11.93,1.92,102.0,87.8,0,Buonanotte,96.1,1.3,0,12,0.27,1,27.8,1.3,0,1.69,6,2.0,558,26,0.21,72,1.94,0.1,1,4.5,2,Budget,Differential
MID,BHA,0.0,0.42,0.3,0,0.0,0.7,0,1.45,2.01,3.0,5.4,0,Ayari,25.3,0.02,0,2,0.45,0,3.3,0.1,0,0.32,1,1.0,65,3,0.03,14,2.77,0.0,0,4.5,0,Budget,Differential
MID,BHA,0.0,0.0,0.0,0,0.0,0.2,0,0.95,17.1,5.0,0.0,0,Peupion,0.3,0.06,0,2,1.08,0,0.5,0.1,0,0.06,0,1.0,5,1,1.08,3,36.0,0.0,0,4.5,0,Budget,Differential
MID,CHE,0.26,0.16,0.61,0,0.2,4.3,0,8.1,2.13,72.0,57.6,0,Chukwuemeka,69.7,0.33,0,7,0.25,0,19.9,0.7,1,0.94,2,1.3,342,18,0.09,71,1.84,0.3,1,4.2,0,Budget,Differential
MID,CHE,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Barkley,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.9,0,Budget,Differential
MID,CHE,0.21,0.11,2.04,1,0.2,10.8,2,24.0,1.27,114.0,294.2,0,Kovacic,363.8,1.79,0,25,0.2,2,77.5,1.0,0,3.83,17,2.0,1699,53,0.09,289,1.32,0.3,4,4.9,3,Budget,Differential
MID,CHE,0.35,0.14,0.82,0,0.3,3.8,1,5.23,0.91,58.0,107.0,0,Kanté,186.9,0.32,0,7,0.2,1,35.2,1.2,0,1.13,6,2.6,517,18,0.06,120,1.22,1.1,2,4.8,1,Budget,Differential
MID,CHE,0.28,0.21,1.51,0,0.3,6.0,0,8.8,1.22,113.0,155.4,0,Ziyech,230.9,0.65,0,7,0.3,3,49.0,1.7,0,2.16,6,1.8,649,33,0.09,129,0.97,0.4,2,5.5,3,Budget,Differential
MID,CHE,0.29,0.1,1.75,0,0.3,9.2,1,27.57,1.62,173.0,206.6,0,Loftus-Cheek,234.8,0.85,0,23,0.15,1,61.6,1.5,0,2.6,19,1.8,1530,46,0.05,228,1.35,0.1,5,5.0,1,Budget,Differential
MID,CHE,0.34,0.04,0.38,1,0.1,7.0,0,14.13,1.58,210.0,117.2,0,Pulisic,166.7,1.67,0,11,0.23,1,49.1,0.5,0,2.05,8,1.6,805,39,0.19,102,1.23,0.4,3,5.6,2,Budget,Differential
MID,CHE,0.44,0.15,2.81,3,0.0,11.4,8,23.53,1.29,376.0,331.4,0,Mount,463.1,1.97,0,21,0.26,4,117.2,0.0,2,4.78,20,3.4,1644,82,0.11,277,1.15,3.4,8,7.2,7,Mid,Differential
MID,CHE,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Hudson-Odoi,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,5.3,0,Budget,Differential
MID,CHE,0.22,0.1,1.73,3,0.5,11.8,7,30.95,1.73,321.0,379.8,0,Gallagher,343.5,2.55,0,23,0.24,1,104.3,2.8,0,4.28,18,1.9,1608,66,0.14,279,1.29,0.7,4,5.6,4,Budget,Differential
MID,CHE,0.24,0.15,3.22,6,0.5,10.4,9,27.83,1.33,603.0,388.2,0,Sterling,479.8,6.21,0,27,0.45,4,146.8,4.7,2,9.43,23,3.6,1886,101,0.3,274,1.29,3.4,5,9.7,10,Premium,Differential
MID,CHE,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Vale,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.5,0,Budget,Differential
MID,CHE,0.44,0.01,0.05,0,0.0,2.7,0,6.69,1.47,24.0,44.6,0,Zakaria,22.6,0.19,0,5,0.05,0,9.2,0.0,0,0.24,5,1.9,409,13,0.04,47,1.1,0.0,2,4.9,0,Budget,Differential
MID,CHE,0.0,0.08,0.02,0,0.0,0.2,0,0.63,2.58,4.0,1.0,0,Hutchinson,1.8,0.0,0,0,0.08,0,0.7,0.0,0,0.02,0,1.0,22,1,0.0,2,0.0,0.0,0,4.2,0,Budget,Differential
MID,CHE,0.14,0.2,1.46,0,0.4,4.4,3,13.29,1.83,119.0,113.2,0,Hall,174.3,0.83,0,11,0.31,0,40.7,1.8,0,2.29,8,2.1,653,19,0.11,118,1.52,0.0,1,4.3,0,Budget,Differential
MID,CHE,0.0,0.17,1.26,0,0.1,3.9,0,10.88,1.51,140.0,100.8,0,Mudryk,146.4,1.82,0,10,0.42,2,38.2,0.8,0,3.08,7,1.7,650,25,0.25,73,1.38,0.8,0,6.4,2,Mid,Differential
MID,CHE,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Andrey Santos,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.5,0,Budget,Differential
MID,CHE,0.0,0.1,0.72,1,0.6,4.8,2,13.11,1.85,182.0,130.8,0,Madueke,131.9,0.9,0,13,0.23,0,44.6,3.0,0,1.62,7,2.2,639,26,0.13,105,1.83,0.1,0,5.4,1,Budget,Differential
MID,CHE,0.17,0.15,2.64,0,0.3,8.4,1,24.91,1.45,64.0,298.2,0,Enzo,307.3,0.78,0,25,0.2,2,67.1,1.7,0,3.42,18,2.3,1547,42,0.05,265,1.45,0.8,3,5.0,2,Budget,Differential
MID,CRY,0.25,0.02,0.18,0,0.0,5.3,0,8.12,1.0,20.0,98.4,0,Sambi,57.2,0.17,0,8,0.04,0,17.6,0.0,0,0.35,8,1.5,728,23,0.02,129,0.99,0.2,2,4.3,0,Budget,Differential
MID,CRY,0.0,0.0,0.0,0,0.1,0.8,0,0.41,0.74,0.0,6.8,0,McArthur,1.7,0.0,0,0,0.0,0,0.9,0.5,0,0.0,0,1.0,50,4,0.0,13,0.0,0.0,0,4.8,0,Budget,Differential
MID,CRY,0.36,0.04,0.2,0,0.0,5.5,0,7.8,1.4,17.0,69.2,0,Milivojevic,43.6,0.34,0,7,0.1,0,12.7,0.0,0,0.54,5,1.3,500,23,0.06,80,1.26,0.3,2,4.2,0,Budget,Differential
MID,CRY,0.27,0.08,2.52,4,0.5,20.0,4,41.13,1.37,429.0,490.8,0,J.Ayew,465.5,3.13,0,41,0.18,3,138.7,2.8,2,5.65,31,2.7,2708,104,0.1,332,1.36,0.4,8,5.2,7,Budget,Differential
MID,CRY,0.2,0.12,2.95,7,0.1,13.2,6,33.24,1.31,848.0,465.4,0,Zaha,384.8,6.32,0,34,0.37,2,169.4,0.5,0,9.27,27,3.5,2289,95,0.25,216,1.34,6.7,5,7.2,9,Mid,Differential
MID,CRY,0.32,0.04,1.11,3,0.0,18.9,2,37.03,1.32,314.0,404.6,0,Schlupp,257.6,2.97,0,38,0.15,2,97.9,0.2,0,4.08,30,2.6,2528,89,0.11,324,1.35,0.1,9,4.7,5,Budget,Differential
MID,CRY,0.11,0.07,0.63,1,0.8,8.5,3,13.05,1.43,57.0,153.2,0,Hughes,102.1,0.34,0,11,0.11,1,31.0,4.0,0,0.97,7,1.5,822,41,0.04,152,1.2,0.0,1,4.8,2,Budget,Differential
MID,CRY,0.0,0.02,0.01,0,0.1,1.4,0,0.93,1.4,4.0,9.8,0,Riedewald,2.6,0.04,0,0,0.08,0,1.5,0.5,0,0.05,0,1.0,60,6,0.06,19,0.0,0.0,0,4.2,0,Budget,Differential
MID,CRY,0.31,0.1,2.92,10,1.1,27.9,21,32.64,1.12,597.0,692.8,0,Eze,800.4,7.25,0,35,0.35,5,208.9,6.2,4,10.17,30,4.2,2631,159,0.25,580,1.2,12.8,9,5.7,15,Budget,Differential
MID,CRY,0.26,0.21,6.42,2,0.8,24.9,15,37.03,1.21,462.0,606.6,0,Olise,1014.6,2.87,0,38,0.3,11,208.8,4.0,2,9.29,31,3.6,2743,132,0.09,517,1.25,1.8,8,5.3,13,Budget,Differential
MID,CRY,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Rak-Sakyi,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.5,0,Budget,Differential
MID,CRY,0.0,0.03,0.01,0,0.0,0.7,0,0.18,0.52,4.0,3.4,0,Ebiowei,0.9,0.0,0,1,0.03,0,0.9,0.0,0,0.01,0,1.0,31,3,0.0,9,2.9,0.2,0,4.2,0,Budget,Differential
MID,CRY,0.23,0.04,1.22,0,0.4,14.8,3,40.18,1.31,157.0,471.4,0,C.Doucouré,345.8,1.45,0,41,0.09,3,97.6,2.2,0,2.67,34,2.2,2770,74,0.05,411,1.33,0.1,7,5.0,3,Budget,Differential
MID,CRY,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Rodney,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.5,0,Budget,Differential
MID,CRY,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Phillips,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.5,0,Budget,Differential
MID,CRY,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Wells-Morrison,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.5,0,Budget,Differential
MID,CRY,0.0,0.0,0.0,0,0.0,0.2,0,0.0,0.0,0.0,0.0,0,Ozoh,0.8,0.0,0,0,0.0,0,0.1,0.0,0,0.0,0,1.0,1,1,0.0,3,0.0,0.0,0,4.5,0,Budget,Differential
MID,CRY,0.0,0.02,0.02,0,0.0,1.6,0,1.83,1.89,14.0,7.4,0,Ahamada,13.2,0.15,0,2,0.18,0,3.0,0.2,0,0.17,0,0.9,87,7,0.16,20,2.07,0.0,0,4.5,0,Budget,Differential
MID,EVE,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Townsend,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,5.4,0,Budget,Differential
MID,EVE,0.0,0.0,0.0,0,0.0,0.4,0,1.68,3.98,6.0,0.6,0,Dele,2.2,0.0,0,1,0.0,0,0.9,0.0,0,0.0,0,1.0,38,2,0.0,5,2.37,0.1,0,5.3,0,Budget,Differential
MID,EVE,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Allan,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.1,0,4.8,0,Budget,Differential
MID,EVE,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,André Gomes,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.5,0,Budget,Differential
MID,EVE,0.24,0.09,1.52,5,1.1,14.3,10,32.1,1.89,229.0,315.8,0,A.Doucouré,261.2,2.61,0,27,0.24,2,80.3,6.0,3,4.13,17,3.0,1527,76,0.15,263,1.59,0.2,4,5.3,7,Budget,Differential
MID,EVE,0.24,0.11,4.31,2,0.9,25.7,9,66.42,1.77,366.0,682.4,0,Iwobi,917.7,2.56,0,56,0.18,8,196.7,4.4,1,6.87,38,3.3,3379,126,0.07,563,1.49,1.1,9,4.9,10,Budget,Differential
MID,EVE,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Gbamin,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.5,0,Budget,Differential
MID,EVE,0.25,0.14,3.82,4,0.2,17.8,4,46.59,1.68,670.0,410.4,0,Gray,605.2,6.17,0,39,0.36,1,168.5,1.0,0,9.99,27,2.8,2501,91,0.22,284,1.4,0.6,7,5.1,5,Budget,Differential
MID,EVE,0.17,0.04,0.25,0,0.0,3.9,0,12.04,2.07,98.0,50.4,0,Davies,46.2,1.3,0,9,0.26,0,19.3,0.0,0,1.55,4,1.0,524,19,0.22,55,1.55,0.0,1,4.9,0,Budget,Differential
MID,EVE,0.18,0.2,5.45,7,1.2,24.2,14,51.3,1.85,462.0,699.4,0,McNeil,726.6,3.51,0,46,0.33,5,189.2,6.0,2,8.96,28,3.5,2490,126,0.13,505,1.66,2.0,5,5.2,12,Budget,Differential
MID,EVE,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Mills,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.3,0,Budget,Differential
MID,EVE,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Warrington,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.1,0,4.4,0,Budget,Differential
MID,EVE,0.23,0.06,0.5,0,0.4,5.6,0,15.66,1.77,57.0,90.4,0,Garner,114.6,0.7,0,13,0.14,1,26.5,1.8,0,1.2,7,1.6,796,25,0.08,109,1.47,0.0,2,4.5,1,Budget,Differential
MID,EVE,0.33,0.06,1.66,1,0.4,16.4,2,47.89,1.73,280.0,347.2,0,Onana,295.1,2.95,0,37,0.17,3,92.0,1.8,0,4.61,29,2.3,2486,77,0.11,300,1.34,0.1,9,4.7,4,Budget,Differential
MID,EVE,0.28,0.03,0.83,0,0.3,14.0,1,49.99,1.75,61.0,399.2,0,Gueye,193.7,0.71,0,45,0.05,1,65.3,1.6,0,1.54,32,2.0,2577,66,0.02,357,1.57,0.1,8,4.7,1,Budget,Differential
MID,EVE,0.0,0.06,0.02,0,0.0,0.0,0,0.33,0.93,0.0,9.6,0,Price,15.6,0.0,0,0,0.06,0,2.5,0.0,0,0.02,0,0.0,32,0,0.0,3,0.0,0.0,0,4.5,0,Budget,Differential
MID,EVE,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,McAllister,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.5,0,Budget,Differential
MID,FUL,0.09,0.14,1.51,2,0.9,11.3,2,19.69,1.83,204.0,189.2,0,Cairney,228.2,1.44,0,13,0.27,1,62.4,4.0,1,2.95,6,1.6,968,53,0.13,217,1.21,0.1,1,4.7,3,Budget,Differential
MID,FUL,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Knockaert,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.7,0,Budget,Differential
MID,FUL,0.0,0.0,0.0,0,0.0,0.2,0,6.73,55.06,17.0,4.6,0,Chalobah,0.6,0.09,0,4,0.74,0,2.3,0.0,0,0.09,1,0.2,11,1,0.74,2,32.73,0.1,0,4.4,0,Budget,Differential
MID,FUL,0.36,0.1,0.88,0,0.1,7.4,0,12.37,1.47,112.0,119.6,0,Kebano,179.7,0.48,0,10,0.16,4,41.5,0.5,0,1.36,9,2.4,758,40,0.06,123,1.19,0.0,3,5.4,4,Budget,Differential
MID,FUL,0.29,0.05,1.49,4,0.2,16.7,3,46.78,1.7,508.0,365.2,0,De Cordova-Reid,326.6,3.91,0,40,0.19,1,119.7,1.0,0,5.4,29,2.5,2473,90,0.14,289,1.46,0.1,8,5.4,5,Budget,Differential
MID,FUL,0.28,0.06,2.04,3,0.7,24.9,9,53.81,1.69,266.0,480.4,0,Reed,495.6,1.95,0,44,0.12,4,124.2,2.8,2,3.99,35,2.9,2868,107,0.06,409,1.38,1.0,9,4.3,7,Budget,Differential
MID,FUL,0.17,0.09,1.03,2,0.7,11.9,2,21.44,1.78,173.0,209.2,0,Wilson,182.1,2.03,0,15,0.26,5,56.4,4.2,0,3.06,13,2.3,1085,68,0.17,215,1.24,0.2,2,5.7,7,Budget,Differential
MID,FUL,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Cavaleiro,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.8,0,Budget,Differential
MID,FUL,0.0,0.0,0.0,0,0.0,0.5,0,0.61,3.92,0.0,2.0,0,Onomah,0.6,0.0,0,2,0.0,0,0.3,0.0,0,0.0,0,1.0,14,2,0.0,4,12.86,0.1,0,4.3,0,Budget,Differential
MID,FUL,0.26,0.01,0.39,3,0.4,16.9,5,56.38,1.63,336.0,560.4,0,Palhinha,141.8,2.93,0,43,0.09,0,104.2,1.8,1,3.32,35,2.4,3108,83,0.08,379,1.25,0.3,9,4.9,3,Budget,Differential
MID,FUL,0.11,0.08,0.75,2,0.1,7.6,2,19.98,2.24,218.0,144.6,0,James,121.4,2.02,0,18,0.31,1,48.1,0.5,0,2.77,7,1.9,802,45,0.23,152,2.02,0.2,1,5.9,3,Budget,Differential
MID,FUL,0.27,0.14,4.26,4,0.0,28.6,9,47.49,1.59,495.0,440.6,0,Andreas,965.0,7.16,0,40,0.38,10,189.3,0.2,2,11.42,33,3.7,2696,123,0.24,360,1.34,10.1,8,4.3,14,Budget,Differential
MID,FUL,0.0,0.0,0.0,0,0.0,0.2,0,0.0,0.0,0.0,1.0,0,Francois,0.3,0.0,0,0,0.0,0,0.1,0.0,0,0.0,0,1.0,1,1,0.0,3,0.0,0.0,0,4.4,0,Budget,Differential
MID,FUL,0.0,0.0,0.0,0,0.0,0.7,0,1.16,10.44,0.0,0.6,0,Harris,1.6,0.0,0,1,0.0,0,0.2,0.0,0,0.0,0,1.0,10,3,0.0,7,9.0,0.0,0,4.3,0,Budget,Differential
MID,FUL,0.0,0.13,0.78,4,0.2,9.0,1,12.18,1.96,107.0,214.8,0,Solomon,86.0,1.21,0,11,0.32,0,40.8,1.0,0,1.99,4,2.3,560,44,0.19,156,1.77,0.1,0,4.9,4,Budget,Differential
MID,FUL,0.38,0.13,2.99,5,0.9,21.1,11,34.39,1.46,447.0,430.2,0,Willian,658.8,3.46,0,22,0.28,7,153.6,5.2,2,6.45,25,4.3,2127,116,0.15,442,0.93,0.5,9,5.5,12,Budget,Differential
MID,FUL,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Godo,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.5,0,Budget,Differential
MID,FUL,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Sekularac,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.5,0,Budget,Differential
MID,FUL,0.0,0.04,0.16,0,0.3,3.3,0,9.68,2.15,18.0,34.2,0,Lukic,16.0,0.13,0,10,0.07,0,6.8,1.2,0,0.29,4,1.2,406,15,0.03,58,2.22,0.0,0,4.5,0,Budget,Differential
MID,FUL,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Dibley-Dias,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.5,0,Budget,Differential
MID,LEI,0.0,0.16,0.41,1,0.0,2.8,0,4.04,1.57,43.0,76.8,0,Albrighton,95.2,0.37,0,3,0.3,0,21.4,0.0,0,0.78,1,2.2,232,13,0.14,57,1.16,0.0,0,4.7,1,Budget,Differential
MID,LEI,0.0,0.02,0.13,1,0.1,7.1,1,12.45,1.5,20.0,115.2,0,Mendy,42.0,0.13,0,13,0.04,0,17.8,0.4,0,0.26,7,1.6,746,30,0.02,142,1.57,0.4,0,4.2,1,Budget,Differential
MID,LEI,0.23,0.11,2.99,3,0.5,14.1,6,45.82,1.76,190.0,512.2,0,Tielemans,458.3,2.5,0,49,0.21,3,116.2,2.8,0,5.49,27,2.8,2341,86,0.1,461,1.88,1.2,6,6.1,6,Mid,Differential
MID,LEI,0.24,0.14,0.57,0,0.0,4.0,0,5.51,1.31,92.0,65.2,0,Pérez,151.0,1.05,0,5,0.39,2,30.9,0.0,0,1.62,3,2.4,378,19,0.25,69,1.19,0.1,1,4.7,2,Budget,Differential
MID,LEI,0.15,0.2,5.53,10,0.4,17.3,9,47.16,1.71,769.0,785.4,0,Maddison,970.0,8.5,0,54,0.51,9,252.9,3.2,1,14.03,28,4.5,2479,135,0.31,520,1.96,5.5,4,7.8,19,Mid,Differential
MID,LEI,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Choudhury,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.5,0,Budget,Differential
MID,LEI,0.2,0.08,2.33,13,0.7,20.9,0,50.76,1.69,883.0,567.4,0,Barnes,305.1,9.07,0,51,0.38,2,175.5,4.6,0,11.4,32,4.1,2709,138,0.3,379,1.69,1.7,6,6.6,15,Mid,Differential
MID,LEI,0.05,0.01,0.18,0,0.3,8.5,0,32.28,1.74,45.0,317.6,0,Ndidi,73.0,0.22,0,39,0.02,0,43.2,1.6,0,0.4,19,1.5,1672,41,0.01,257,2.1,0.2,1,4.8,0,Budget,Differential
MID,LEI,0.27,0.1,2.62,2,0.2,16.7,5,40.23,1.57,233.0,446.6,0,Dewsbury-Hall,527.7,2.17,0,41,0.18,3,121.0,0.8,0,4.79,28,2.6,2305,82,0.08,347,1.6,0.5,7,4.9,5,Budget,Differential
MID,LEI,0.33,0.03,0.47,0,0.4,9.3,0,34.51,1.91,5.0,236.6,0,Soumaré,148.7,0.03,0,30,0.03,0,39.2,1.8,0,0.5,20,1.6,1624,41,0.0,238,1.66,0.3,6,4.4,0,Budget,Differential
MID,LEI,0.28,0.06,0.43,1,0.1,7.1,0,11.82,1.68,64.0,96.4,0,Praet,66.9,1.04,0,10,0.21,1,22.7,0.4,0,1.47,6,1.5,635,34,0.15,115,1.42,0.0,2,4.8,2,Budget,Differential
MID,LEI,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Braybrooke,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.5,0,Budget,Differential
MID,LEI,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,McAteer,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.5,0,Budget,Differential
MID,LEI,0.0,0.03,0.26,1,0.1,5.5,1,13.22,1.63,109.0,84.0,0,Tetê,98.7,1.73,0,15,0.24,0,28.8,0.4,0,1.99,9,2.1,732,27,0.21,90,1.84,0.1,0,4.9,1,Budget,Differential
MID,LEI,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Marçal-Madivadua,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.5,0,Budget,Differential
MID,LEE,0.0,0.07,0.22,0,0.0,2.6,0,4.99,1.69,50.0,39.6,0,Klich,69.3,0.16,0,5,0.12,0,15.2,0.0,0,0.38,0,0.9,266,12,0.05,43,1.69,0.0,0,4.6,0,Budget,Differential
MID,LEE,0.0,0.12,0.65,0,0.4,3.6,0,11.94,2.27,0.0,49.6,0,Forshaw,62.0,0.03,0,13,0.13,0,11.3,1.6,0,0.68,5,1.3,473,16,0.01,78,2.47,0.0,0,4.4,0,Budget,Differential
MID,LEE,0.23,0.06,1.24,13,0.6,20.2,6,36.79,1.72,853.0,577.6,0,Rodrigo,241.1,8.04,0,43,0.44,2,166.5,3.8,3,9.28,23,4.1,1928,127,0.38,368,2.01,4.1,5,6.3,15,Mid,Differential
MID,LEE,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Roberts,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,5.0,0,Budget,Differential
MID,LEE,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Raphinha,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.1,0,7.0,0,Mid,Differential
MID,LEE,0.2,0.17,5.06,5,0.6,23.5,15,49.47,1.64,466.0,556.2,0,Harrison,791.5,5.44,0,55,0.35,8,181.2,3.2,2,10.5,34,3.7,2707,134,0.18,403,1.83,2.1,6,5.7,13,Budget,Differential
MID,LEE,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Shackleton,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.5,0,Budget,Differential
MID,LEE,0.06,0.07,1.11,4,0.1,17.6,4,28.93,1.85,357.0,311.8,0,Summerville,222.6,2.83,0,38,0.25,4,88.6,0.6,1,3.94,12,2.6,1411,74,0.18,235,2.42,0.6,1,4.2,8,Budget,Differential
MID,LEE,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Bate,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.5,0,Budget,Differential
MID,LEE,0.08,0.1,2.49,1,0.2,14.0,3,46.6,1.81,323.0,433.6,0,Roca,475.8,2.1,0,60,0.18,3,123.1,0.8,0,4.59,29,2.1,2316,67,0.08,357,2.33,0.1,2,4.8,4,Budget,Differential
MID,LEE,0.19,0.1,2.51,1,0.2,15.7,0,48.74,1.85,439.0,306.0,0,Aaronson,662.6,3.98,0,58,0.25,4,141.1,0.8,0,6.49,28,2.3,2365,83,0.15,232,2.21,0.6,5,5.3,5,Budget,Differential
MID,LEE,0.0,0.0,0.0,0,0.0,0.2,0,0.27,3.47,20.0,4.4,0,Gyabi,0.5,0.06,0,0,0.77,0,2.5,0.0,0,0.06,0,1.0,7,1,0.77,7,0.0,0.1,0,4.2,0,Budget,Differential
